exercicio,periodo,relatorio,co_ibge,instituicao,uf,conta,valor,simplificado
2024,3,RGF-Municipio,2310852,PINDORETAMA,CE,Precatórios (Não incluídos na DC),534096.96,False
2024,2,RGF-Municipio,2303105,CARIRE,CE,DÍVIDA CONSOLIDADA,12157134.64,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,Disponibilidade de Caixa,9765105.51,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,Disponibilidade de Caixa Bruta,19195779.24,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,RECEITA CORRENTE LÍQUIDA,118273830.37,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,% da DC sobre a RCL AJUSTADA,10.67,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,% da DCL sobre a RCL AJUSTADA,2.1,True
2024,2,RGF-Municipio,2303105,CARIRE,CE,Precatórios (Não incluídos na DC),2.7,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,DÍVIDA CONSOLIDADA,36051205.54,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,Precatórios (inclusive) Vencidos e Não Pagos,1356287.24,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,Disponibilidade de Caixa,-4888155.07,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,Disponibilidade de Caixa Bruta,1461839.93,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,RECEITA CORRENTE LÍQUIDA,78684949.47,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,% da DC sobre a RCL AJUSTADA,46.51,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,% da DCL sobre a RCL AJUSTADA,52.81,True
2024,2,RGF-Municipio,2311009,PORANGA,CE,Precatórios (Não incluídos na DC),57363.55,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,DÍVIDA CONSOLIDADA,19741849.56,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,Disponibilidade de Caixa,42579275.75,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,Disponibilidade de Caixa Bruta,47031183.88,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,RECEITA CORRENTE LÍQUIDA,90008208.44,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,% da DC sobre a RCL AJUSTADA,22.08,True
2024,2,RGF-Municipio,2303303,CARIUS,CE,% da DCL sobre a RCL AJUSTADA,-25.61,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,DÍVIDA CONSOLIDADA,26603627.24,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,Precatórios (inclusive) Vencidos e Não Pagos,8350154.11,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,Disponibilidade de Caixa,5833440.31,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,Disponibilidade de Caixa Bruta,7013741.29,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,RECEITA CORRENTE LÍQUIDA,52886843.27,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,% da DC sobre a RCL AJUSTADA,51.77,True
2024,2,RGF-Municipio,2308807,MORAUJO,CE,% da DCL sobre a RCL AJUSTADA,40.42,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,DÍVIDA CONSOLIDADA,36113320.25,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,Disponibilidade de Caixa,17671886.81,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,Disponibilidade de Caixa Bruta,30617451.09,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,RECEITA CORRENTE LÍQUIDA,218444350.43,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,% da DC sobre a RCL AJUSTADA,16.91,True
2024,2,RGF-Municipio,2306900,JAGUARIBE,CE,% da DCL sobre a RCL AJUSTADA,8.64,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,DÍVIDA CONSOLIDADA,3739372.65,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,Disponibilidade de Caixa,3087568.6,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,Disponibilidade de Caixa Bruta,11759225.9,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,RECEITA CORRENTE LÍQUIDA,85324271.2,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,% da DC sobre a RCL AJUSTADA,4.4,True
2024,2,RGF-Municipio,2309003,MUCAMBO,CE,% da DCL sobre a RCL AJUSTADA,0.77,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,DÍVIDA CONSOLIDADA,3021655.02,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,Disponibilidade de Caixa,15791464.21,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,Disponibilidade de Caixa Bruta,19412317.57,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,RECEITA CORRENTE LÍQUIDA,83422800.42,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,% da DC sobre a RCL AJUSTADA,3.66,True
2024,2,RGF-Municipio,2301257,ARARENDA,CE,% da DCL sobre a RCL AJUSTADA,-15.46,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,DÍVIDA CONSOLIDADA,5617057.96,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,Disponibilidade de Caixa,19166767.19,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,Disponibilidade de Caixa Bruta,26854319.59,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,RECEITA CORRENTE LÍQUIDA,150432762.46,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,% da DC sobre a RCL AJUSTADA,3.73,True
2024,2,RGF-Municipio,2311264,QUITERIANOPOLIS,CE,% da DCL sobre a RCL AJUSTADA,-9.01,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,DÍVIDA CONSOLIDADA,11354467.05,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,Disponibilidade de Caixa,9199218.87,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,Disponibilidade de Caixa Bruta,12855457.77,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,RECEITA CORRENTE LÍQUIDA,42397357.03,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,% da DC sobre a RCL AJUSTADA,26.78,True
2024,2,RGF-Municipio,2301505,ARNEIROZ,CE,% da DCL sobre a RCL AJUSTADA,5.08,True
2024,2,RGF-Municipio,2309508,OROS,CE,DÍVIDA CONSOLIDADA,57569687.69,True
2024,2,RGF-Municipio,2309508,OROS,CE,Disponibilidade de Caixa,-7008949.41,True
2024,2,RGF-Municipio,2309508,OROS,CE,Disponibilidade de Caixa Bruta,3318271.94,True
2024,2,RGF-Municipio,2309508,OROS,CE,RECEITA CORRENTE LÍQUIDA,124304082.49,True
2024,2,RGF-Municipio,2309508,OROS,CE,% da DC sobre a RCL AJUSTADA,48.57,True
2024,2,RGF-Municipio,2309508,OROS,CE,% da DCL sobre a RCL AJUSTADA,54.48,True
2024,2,RGF-Municipio,2309508,OROS,CE,Precatórios (Não incluídos na DC),1412.0,True
2024,2,RGF-Municipio,2304004,COREAU,CE,DÍVIDA CONSOLIDADA,13091089.95,True
2024,2,RGF-Municipio,2304004,COREAU,CE,Precatórios (inclusive) Vencidos e Não Pagos,1238397.16,True
2024,2,RGF-Municipio,2304004,COREAU,CE,Disponibilidade de Caixa,10733267.16,True
2024,2,RGF-Municipio,2304004,COREAU,CE,Disponibilidade de Caixa Bruta,30600939.36,True
2024,2,RGF-Municipio,2304004,COREAU,CE,RECEITA CORRENTE LÍQUIDA,144725922.96,True
2024,2,RGF-Municipio,2304004,COREAU,CE,% da DC sobre a RCL AJUSTADA,9.3,True
2024,2,RGF-Municipio,2304004,COREAU,CE,% da DCL sobre a RCL AJUSTADA,1.68,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,DÍVIDA CONSOLIDADA,35600955.51,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,Disponibilidade de Caixa,5139219.68,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,Disponibilidade de Caixa Bruta,14544522.55,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,RECEITA CORRENTE LÍQUIDA,92916167.49,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,% da DC sobre a RCL AJUSTADA,39.03,True
2024,2,RGF-Municipio,2313906,URUOCA,CE,% da DCL sobre a RCL AJUSTADA,33.4,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,DÍVIDA CONSOLIDADA,14459872.05,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,Disponibilidade de Caixa,5318960.21,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,Disponibilidade de Caixa Bruta,14442277.58,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,RECEITA CORRENTE LÍQUIDA,132437280.55,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,% da DC sobre a RCL AJUSTADA,11.68,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,% da DCL sobre a RCL AJUSTADA,7.38,True
2024,2,RGF-Municipio,2313955,VARJOTA,CE,Precatórios (Não incluídos na DC),1506.0,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,DÍVIDA CONSOLIDADA,78017956.53,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,Disponibilidade de Caixa,388727.29,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,Disponibilidade de Caixa Bruta,8863263.74,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,RECEITA CORRENTE LÍQUIDA,195179376.11,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,% da DC sobre a RCL AJUSTADA,40.61,True
2024,2,RGF-Municipio,2302107,BATURITE,CE,% da DCL sobre a RCL AJUSTADA,40.41,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,DÍVIDA CONSOLIDADA,4152685.75,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,Disponibilidade de Caixa,55721031.57,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,Disponibilidade de Caixa Bruta,76844313.56,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,RECEITA CORRENTE LÍQUIDA,144038590.23,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,% da DC sobre a RCL AJUSTADA,3.14,True
2024,2,RGF-Municipio,2310308,PARAMBU,CE,% da DCL sobre a RCL AJUSTADA,-38.99,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,DÍVIDA CONSOLIDADA,6741891.18,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,Disponibilidade de Caixa,6685630.33,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,Disponibilidade de Caixa Bruta,9130028.78,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,RECEITA CORRENTE LÍQUIDA,59472416.74,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,% da DC sobre a RCL AJUSTADA,11.53,True
2024,2,RGF-Municipio,2312809,SENADOR SA,CE,% da DCL sobre a RCL AJUSTADA,0.07,True
